,distance,TICKER,y,Effective_Duration,wkil
97,-0.055304516,INDOGB,1.800205213,6.219261725,0.846213955
100,-0.055304516,INDOGB,1.870930735,6.219600738,0.564142636
96,-0.055304516,INDOGB,1.791541368,6.219957503,0.846213955
66,-0.055304516,INDOGB,1.863763482,6.220554542,0.564142636
145,-0.246248726,TURKGB,1.821340902,6.265784864,4.91E-11
24,0.016292852,HIBTB,1.794808844,6.274078273,3.539829148
243,-0.739065522,JAMAN,1.757905239,6.282889014,1.23E-97
335,-2.440223806,VENZ,1.773397907,6.28454412,0
190,0.434406404,POLAND,1.861849411,6.328580217,1.12E-33
111,-0.200713872,COLOM,1.712095435,6.339664742,1.36E-07
165,-0.071170382,URUGUA,1.622388764,6.34793062,0.381358506
64,-0.272540838,RFLB,1.710160186,6.359294664,3.69E-13
132,-0.404903757,CROTB,1.735544816,6.361709229,2.46E-29
138,-0.404903757,CROTB,1.735485329,6.362013488,2.46E-29
195,0.745422538,RPGB,1.967464048,6.362861654,1.13E-99
57,-0.272540838,RFLB,1.708989742,6.363486751,3.69E-13
101,-0.055304516,INDOGB,1.8944518,6.381585883,1.128285273
79,-0.055304516,INDOGB,1.88773874,6.382540627,1.128285273
33,0.142545277,MEX,1.789781079,6.454230597,0.001878747
197,0.745422538,RPGB,2.625065449,6.475681466,0
219,-0.520661031,BRAZIL,1.915672615,6.505243509,1.22E-48
257,-0.930768025,LEBGB,1.682738967,6.529505258,4.75E-155
143,-0.246248726,TURKGB,1.88727675,6.553033399,8.18E-11
249,-0.739065522,JAMAN,1.881925936,6.555352827,3.86E-98
185,-0.349968348,SATB,1.83258717,6.556724371,4.98E-22
262,-0.930768025,LEBGB,1.69459923,6.576074793,1.02E-154
282,-0.982149705,PAKGB,1.76285188,6.590938714,3.19E-172
287,-0.982149705,PAKGB,1.76285188,6.590938714,3.19E-172
207,0.745422538,RPGB,1.868510142,6.64575547,5.29E-99
328,-1.331129387,UKRGB,1.732204486,6.663106899,2.52097496279e-315
309,-1.331129387,UKRGB,1.729507668,6.665337285,2.52097496279e-315
18,0.016292852,HIBTB,1.787141986,6.67181798,3.539829148
163,-0.071170382,URUGUA,1.791214753,6.754561549,0.043511469
201,0.745422538,RPGB,1.729679645,6.757748615,4.86E-99
113,-0.200713872,COLOM,1.758712976,6.759580081,2.85E-07
192,0.434406404,POLAND,1.827165603,6.776369325,1.12E-33
152,-0.246248726,TURKGB,1.910962031,6.783467601,1.06E-10
44,0.142545277,MEX,2.036754824,6.883150618,0.000154578
264,-0.930768025,LEBGB,1.689336213,6.897318471,1.52E-154
270,-0.930768025,LEBGB,1.711799491,6.94912508,1.52E-154
345,-2.440223806,VENZ,1.78715853,7.009948787,0
350,-2.440223806,VENZ,1.78715853,7.009948787,0
339,-2.440223806,VENZ,1.868363085,7.018011055,0
319,-1.331129387,UKRGB,1.731862886,7.097770355,2.50046021094e-315
318,-1.331129387,UKRGB,1.729293941,7.100450526,2.50046021094e-315
109,0.087790096,PERUGB,1.698384227,7.153375383,0.16904052
349,-2.440223806,VENZ,1.698176393,7.186275152,0
333,-2.440223806,VENZ,1.692384279,7.200595166,0
334,-2.440223806,VENZ,1.692384279,7.200595166,0
6,0,PANAMA,1.585030834,7.201894018,2.466353328
225,-0.520661031,BRAZIL,1.871351222,7.249863562,5.43E-48
221,-0.520661031,BRAZIL,1.894573238,7.316909803,1.69E-48
99,-0.055304516,INDOGB,1.86481603,7.396040477,1.128285273
77,-0.055304516,INDOGB,1.858141233,7.397121278,1.128285273
186,-0.349968348,SATB,1.864400085,7.440020916,6.64E-22
2,0,PANAMA,1.712389381,7.488639222,1.933621009
307,-1.331129387,UKRGB,1.715467371,7.516277796,2.48274818975e-315
316,-1.331129387,UKRGB,1.712989321,7.519390363,2.48274818975e-315
52,-0.272540838,RFLB,2.059768054,7.553118724,3.07E-13
54,-0.272540838,RFLB,2.059768054,7.553118724,3.07E-13
28,0.142545277,MEX,1.77140573,7.601595224,0.00144519
274,-0.930768025,LEBGB,1.710113677,7.607129085,3.04E-154
5,0,PANAMA,1.59701874,7.609444714,2.466353328
231,-0.520661031,BRAZIL,1.942347783,7.649253809,1.89E-48
242,-0.739065522,JAMAN,1.819712941,7.649896204,2.08E-97
120,-0.200713872,COLOM,2.089062567,7.658868052,2.10E-08
82,-0.055304516,INDOGB,1.896304355,7.851065143,1.269320932
75,-0.055304516,INDOGB,1.890568139,7.851911485,1.269320932
125,-0.200713872,COLOM,1.706318164,7.869558775,3.03E-09
16,0,PANAMA,1.887446437,7.86956284,1.923755596
203,0.745422538,RPGB,1.812617848,7.886471029,3.71E-99
161,-0.071170382,URUGUA,2.224612493,7.896385531,0.005738852
124,-0.200713872,COLOM,1.817662016,7.919683865,2.04E-07
237,0.730676578,CHILBT,1.714332419,7.925574673,1.79E-95
269,-0.930768025,LEBGB,1.705505695,8.043183668,1.90E-154
289,-1.22720653,ARGENT,1.64238102,8.055700876,4.69E-269
141,-0.246248726,TURKGB,1.859708259,8.058052006,4.91E-11
29,0.142545277,MEX,1.813320537,8.13193585,0.001083892
347,-2.440223806,VENZ,1.734153984,8.249074367,0
216,-0.520661031,BRAZIL,1.995841584,8.251916354,5.45E-49
140,-0.246248726,TURKGB,1.901781445,8.317883595,4.91E-11
260,-0.930768025,LEBGB,1.710300712,8.427520584,1.70E-154
158,-0.246248726,TURKGB,1.905224127,8.441565447,4.91E-11
233,0.730676578,CHILBT,2.105344208,8.465585015,3.24E-95
302,-1.22720653,ARGENT,1.331461619,8.46652132,0
167,-0.071170382,URUGUA,1.822818756,8.532248868,0.421791967
300,-1.22720653,ARGENT,1.370222802,8.631599256,0
263,-0.930768025,LEBGB,1.692100655,9.164236632,2.66E-154
209,0.745422538,RPGB,2.185781814,9.206440698,6.48E-99
110,0.087790096,PERUGB,1.754042035,9.206443432,0.1051686
122,-0.200713872,COLOM,2.278595784,9.403593474,4.63E-08
281,-0.982149705,PAKGB,1.945964085,9.572730703,1.92E-172
283,-0.982149705,PAKGB,1.945964085,9.572730703,1.92E-172
4,0,PANAMA,1.710161091,9.590683769,1.973082663
215,-0.520661031,BRAZIL,2.135841075,9.872139184,2.13E-48
210,0.745422538,RPGB,2.155774747,9.99871777,6.84E-99
26,0.142545277,MEX,1.884636813,10.02001882,0.000557865
246,-0.739065522,JAMAN,2.035063684,10.12094863,3.86E-98
169,-0.071170382,URUGUA,2.191600336,10.16927745,0.208563239
303,-1.22720653,ARGENT,1.34814096,10.20061298,0
336,-2.440223806,VENZ,1.482994177,10.28521469,0
337,-2.440223806,VENZ,1.482561223,10.2878483,0
105,0.087790096,PERUGB,2.15282477,10.42565652,0.188919741
0,0,PANAMA,2.194109508,10.51754827,0.46374743
38,0.142545277,MEX,2.087660612,10.54295602,0.000379295
261,-0.930768025,LEBGB,1.712307647,10.58809188,1.14E-154
157,-0.246248726,TURKGB,2.015869477,10.58822323,4.91E-11
73,-0.055304516,INDOGB,2.247197541,10.67123432,0.902628218
92,-0.055304516,INDOGB,2.245042471,10.6738737,0.902628218
213,0.745422538,RPGB,2.115461329,10.8767587,3.70E-99
245,-0.739065522,JAMAN,1.954160983,10.93355209,7.72E-98
223,-0.520661031,BRAZIL,2.104740671,11.00605119,2.69E-48
172,-0.071170382,URUGUA,2.144070765,11.13417148,0.262532159
45,0.142545277,MEX,2.076786692,11.61536786,0.000870347
159,-0.246248726,TURKGB,2.020100525,11.63548813,9.00E-11
117,-0.200713872,COLOM,2.187045033,11.64292467,2.47E-07
11,0,PANAMA,1.954097006,11.65992672,4.013039016
69,-0.055304516,INDOGB,2.233683614,11.69956004,1.128285273
88,-0.055304516,INDOGB,2.231723522,11.70198772,1.128285273
241,-0.739065522,JAMAN,2.010251899,11.72755811,1.00E-97
71,-0.055304516,INDOGB,2.186530994,11.97070923,0.846213955
90,-0.055304516,INDOGB,2.184096766,11.97367765,0.846213955
205,0.745422538,RPGB,2.138957304,11.98083913,7.64E-99
189,0.434406404,POLAND,2.568891296,12.00454874,5.58E-35
146,-0.246248726,TURKGB,2.020233022,12.04806068,3.27E-11
108,0.087790096,PERUGB,2.104074448,12.12464183,0.101102109
228,-0.520661031,BRAZIL,2.053182711,12.53118141,3.16E-48
150,-0.246248726,TURKGB,2.023492376,12.57978275,6.54E-11
115,-0.200713872,COLOM,2.138120656,12.86637324,3.40E-07
21,0.016292852,HIBTB,2.032884825,12.87911839,2.212393218
148,-0.246248726,TURKGB,2.010079904,13.15153777,9.82E-11
184,-0.349968348,SATB,1.952617319,13.18144955,2.49E-22
42,0.142545277,MEX,2.196455813,13.25909321,0.001598071
290,-1.22720653,ARGENT,1.192639393,13.30158781,0
47,-0.272540838,RFLB,1.988808317,13.44187406,3.69E-13
58,-0.272540838,RFLB,1.988808317,13.44187406,3.69E-13
102,-0.055304516,INDOGB,2.162776184,13.54374756,1.128285273
78,-0.055304516,INDOGB,2.160519661,13.55064976,1.128285273
301,-1.22720653,ARGENT,1.013864793,13.59301814,0
202,0.745422538,RPGB,2.051138751,13.71050951,4.86E-99
232,-0.520661031,BRAZIL,2.008610031,13.72937429,4.48E-48
112,-0.200713872,COLOM,2.110326521,13.76558719,3.40E-07
53,-0.272540838,RFLB,2.010745396,13.88758731,1.84E-13
56,-0.272540838,RFLB,2.010633851,13.88917187,1.84E-13
142,-0.246248726,TURKGB,1.973575942,13.8953663,4.91E-11
81,-0.055304516,INDOGB,2.124210744,13.9359554,1.269320932
84,-0.055304516,INDOGB,2.121610771,13.94176848,1.269320932
144,-0.246248726,TURKGB,1.984439102,14.11588296,9.82E-11
65,-0.055304516,INDOGB,2.130841032,14.25387486,0.705178296
74,-0.055304516,INDOGB,2.128560476,14.26047957,0.705178296
127,-0.200713872,COLOM,2.05158893,14.36832511,3.40E-07
182,-0.349968348,SATB,1.877457859,14.45636204,3.32E-22
104,-0.055304516,INDOGB,2.062003111,14.58760623,0.846213955
80,-0.055304516,INDOGB,2.059063234,14.5961389,0.846213955
31,0.142545277,MEX,2.188039815,14.69669893,0.00144519
103,-0.055304516,INDOGB,2.090481958,14.71920262,1.128285273
76,-0.055304516,INDOGB,2.087792405,14.72785043,1.128285273
166,-0.071170382,URUGUA,2.192029597,14.84340481,0.793961349
34,0.142545277,MEX,2.161642963,15.16486145,0.002150117
164,-0.071170382,URUGUA,2.056810536,15.29627157,0.18145873
204,0.745422538,RPGB,2.072171542,15.61765399,6.48E-99
30,0.142545277,MEX,2.130520358,15.64993339,0.00144519
27,0.142545277,MEX,2.423923562,15.69083447,1.93E-05
39,0.142545277,MEX,2.416852254,15.74163169,0.00129007
291,-1.22720653,ARGENT,0.998692289,15.77458726,0
106,0.087790096,PERUGB,2.141179889,15.79603718,0.21412327
198,0.745422538,RPGB,2.064713812,16.32987879,6.48E-99
236,0.730676578,CHILBT,2.365577393,16.35077426,1.80E-95
7,0,PANAMA,1.94345063,17.24607656,1.479811997
