,distance,TICKER,y,Effective_Duration,wkil
41,0.098801705,MEX,0.948414527,2.777319537,0
267,-0.995099203,LEBGB,1.549751935,2.798404976,9.81E-12
23,-0.092656777,HIBTB,1.387889068,2.849096143,1.224470706
277,-0.995099203,LEBGB,1.560245646,2.852243744,1.27E-11
179,-0.450415357,SATB,1.512775859,2.852687649,0.021978109
212,0.727421801,RPGB,1.176845772,2.869107513,3.22E-06
240,-0.816807914,JAMAN,1.615871775,2.878351236,1.87E-08
175,-0.080004915,URUGUA,0.105400286,3.010814928,0
191,0.316802685,POLAND,1.325009426,3.010998478,0.529716918
12,0,PANAMA,1.677137225,3.034595605,0.711789571
325,-1.431806403,UKRGB,-1.026874972,3.038011791,0
317,-1.431806403,UKRGB,1.724995746,3.049056418,5.40E-23
315,-1.431806403,UKRGB,1.719959113,3.049363148,5.40E-23
222,-0.561956742,BRAZIL,1.22020534,3.056963867,0.000485899
338,-2.554036569,VENZ,2.102803611,3.058538287,0
220,-0.561956742,BRAZIL,1.607081114,3.157177027,0.000142958
151,-0.323920931,TURKGB,1.565994786,3.175013253,0.202018213
128,-0.547971022,CROTB,1.481240063,3.200627212,0.001364064
126,-0.234673562,COLOM,1.631207544,3.311124995,0.383861869
43,0.098801705,MEX,0.450958499,3.312892294,0
275,-0.995099203,LEBGB,1.5586534,3.314515011,2.94E-11
174,-0.080004915,URUGUA,1.402519073,3.399483997,0.016691747
177,-0.080004915,URUGUA,0.832712255,3.406810624,0
211,0.727421801,RPGB,1.282747973,3.437795498,2.11E-06
19,-0.092656777,HIBTB,1.588000349,3.462963879,3.128377481
40,0.098801705,MEX,1.276724622,3.485757317,2.95540156
10,0,PANAMA,1.303759415,3.52176447,2.959623994
258,-0.995099203,LEBGB,1.599687999,3.542720109,2.35E-11
265,-0.995099203,LEBGB,1.615898194,3.565775919,1.37E-11
183,-0.450415357,SATB,1.639130743,3.602099807,0.021978109
67,-0.122710284,INDOGB,1.446058302,3.60305236,2.684503946
86,-0.122710284,INDOGB,1.428280318,3.603292152,2.684503946
155,-0.323920931,TURKGB,1.618327778,3.664163916,0.269357618
50,-0.399455019,RFLB,1.527517465,3.684116676,0.116480533
61,-0.399455019,RFLB,1.52737871,3.684521276,0.116480533
266,-0.995099203,LEBGB,1.633164551,3.723042825,1.18E-11
299,-1.366091043,ARGENT,1.366422895,3.769092251,4.37E-21
327,-1.431806403,UKRGB,1.686332487,3.787214032,5.60E-23
129,-0.547971022,CROTB,1.542418713,3.78748239,0.00113672
314,-1.431806403,UKRGB,1.682089698,3.787730512,5.60E-23
134,-0.547971022,CROTB,1.542194768,3.788153921,0.00113672
326,-1.431806403,UKRGB,-0.98023566,4.00986585,0
340,-2.554036569,VENZ,1.913846902,4.038224,9.80E-73
234,0.681351955,CHILBT,1.387776674,4.043196108,1.01E-05
344,-2.554036569,VENZ,1.980811341,4.063125631,1.96E-72
255,-0.995099203,LEBGB,1.653591972,4.110824955,4.10E-11
251,-0.995099203,LEBGB,1.648324384,4.111502111,4.10E-11
93,-0.122710284,INDOGB,1.582827917,4.276642683,0.033556299
20,-0.092656777,HIBTB,1.666334257,4.285458376,4.751965793
229,-0.561956742,BRAZIL,1.701687912,4.317530166,0.00182629
149,-0.323920931,TURKGB,1.687295592,4.339864831,0.269357618
15,0,PANAMA,1.940767237,4.369030599,1.312492614
293,-1.366091043,ARGENT,1.493165089,4.372545923,1.93E-20
135,-0.547971022,CROTB,1.595758816,4.376973819,0.001364064
130,-0.547971022,CROTB,1.584138419,4.377048206,0.001364064
196,0.727421801,RPGB,1.395798132,4.404517283,4.57E-06
248,-0.816807914,JAMAN,1.874867805,4.444215703,1.91E-08
32,0.098801705,MEX,1.53825037,4.454292045,1.537020551
308,-1.431806403,UKRGB,1.66567828,4.466634987,4.52E-23
313,-1.431806403,UKRGB,1.661969997,4.467411235,4.52E-23
194,0.316802685,POLAND,1.638147507,4.468479319,0.302695382
95,-0.122710284,INDOGB,1.608201898,4.518141443,3.355629933
85,-0.122710284,INDOGB,1.595939618,4.518580469,3.355629933
170,-0.080004915,URUGUA,1.534331331,4.733556451,0.944225165
114,-0.234673562,COLOM,1.670643363,4.744448501,0.964405576
238,0.681351955,CHILBT,1.544421822,5.056614232,7.69E-06
306,-1.431806403,UKRGB,1.647105268,5.090844773,4.45E-23
312,-1.431806403,UKRGB,1.643761382,5.09192268,4.45E-23
346,-2.554036569,VENZ,1.832093611,5.119346805,1.31E-72
180,-0.450415357,SATB,1.697782868,5.206472475,0.010989054
49,-0.399455019,RFLB,1.574856682,5.234369518,0.066560304
59,-0.399455019,RFLB,1.574856682,5.234369518,0.066560304
147,-0.323920931,TURKGB,1.751227127,5.245449934,0.134678809
193,0.316802685,POLAND,1.74767912,5.285047967,0.454043073
259,-0.995099203,LEBGB,1.618614383,5.334381242,3.02E-11
17,0,PANAMA,1.821824703,5.346820713,0.274061182
36,0.098801705,MEX,1.689669457,5.351830709,0.939347036
98,-0.122710284,INDOGB,1.725185502,5.401072511,2.684503946
9,0,PANAMA,1.934959736,5.403175328,2.691357756
83,-0.122710284,INDOGB,1.683360961,5.403194489,2.684503946
8,0,PANAMA,1.930257863,5.403542029,2.691357756
14,0,PANAMA,1.930238068,5.403543569,2.691357756
35,0.098801705,MEX,1.692950296,5.4139986,3.933625993
139,-0.323920931,TURKGB,1.771880332,5.488902887,0.336697022
268,-0.995099203,LEBGB,1.622236955,5.623988353,2.16E-11
321,-1.431806403,UKRGB,1.639421203,5.660950785,4.37E-23
311,-1.431806403,UKRGB,1.636354039,5.66237526,4.37E-23
133,-0.547971022,CROTB,1.605325744,5.793884472,0.001364064
137,-0.547971022,CROTB,1.605265211,5.794140528,0.001364064
25,-0.092656777,HIBTB,1.686903802,5.881498826,3.167977195
288,-1.13562917,PAKGB,1.592865059,5.891843547,9.24E-15
286,-1.13562917,PAKGB,1.592677959,5.892970968,9.24E-15
330,-2.554036569,VENZ,1.718145248,5.912468053,1.63E-72
217,-0.561956742,BRAZIL,1.858395079,5.922064348,5.64E-05
218,-0.561956742,BRAZIL,1.858395079,5.922064348,0.000699549
235,0.681351955,CHILBT,1.663566412,6.099513049,8.69E-06
214,0.727421801,RPGB,1.904843536,6.102627781,1.50E-06
343,-2.554036569,VENZ,1.780226013,6.118589491,1.96E-72
230,-0.561956742,BRAZIL,1.80495494,6.145654364,0.001314318
123,-0.234673562,COLOM,1.874624734,6.189676336,0.482202788
320,-1.431806403,UKRGB,1.628076034,6.190562298,4.32E-23
310,-1.431806403,UKRGB,1.625210586,6.192366506,4.32E-23
97,-0.122710284,INDOGB,1.732799445,6.219261725,2.01337796
100,-0.122710284,INDOGB,1.803524968,6.219600738,1.342251973
96,-0.122710284,INDOGB,1.724135601,6.219957503,2.01337796
66,-0.122710284,INDOGB,1.796357714,6.220554542,1.342251973
145,-0.323920931,TURKGB,1.743668697,6.265784864,0.202018213
24,-0.092656777,HIBTB,1.685859215,6.274078273,3.167977195
243,-0.816807914,JAMAN,1.680162846,6.282889014,6.10E-08
335,-2.554036569,VENZ,1.659585144,6.28454412,1.05E-72
190,0.316802685,POLAND,1.744245692,6.328580217,0.302695382
111,-0.234673562,COLOM,1.678135746,6.339664742,0.482202788
165,-0.080004915,URUGUA,1.613554231,6.34793062,2.574592832
64,-0.399455019,RFLB,1.583246005,6.359294664,0.099840456
132,-0.547971022,CROTB,1.592477551,6.361709229,0.001591408
138,-0.547971022,CROTB,1.592418064,6.362013488,0.001591408
195,0.727421801,RPGB,1.949463311,6.362861654,9.06E-07
57,-0.399455019,RFLB,1.582075562,6.363486751,0.099840456
101,-0.122710284,INDOGB,1.827046032,6.381585883,2.684503946
79,-0.122710284,INDOGB,1.820332973,6.382540627,2.684503946
33,0.098801705,MEX,1.746037507,6.454230597,5.994380149
197,0.727421801,RPGB,2.607064711,6.475681466,0
219,-0.561956742,BRAZIL,1.874376904,6.505243509,0.000592409
257,-0.995099203,LEBGB,1.618407789,6.529505258,4.90E-12
143,-0.323920931,TURKGB,1.809604545,6.553033399,0.336697022
249,-0.816807914,JAMAN,1.804183543,6.555352827,1.91E-08
185,-0.450415357,SATB,1.732140161,6.556724371,0.016483582
262,-0.995099203,LEBGB,1.630268053,6.576074793,1.06E-11
282,-1.13562917,PAKGB,1.609372415,6.590938714,4.62E-15
287,-1.13562917,PAKGB,1.609372415,6.590938714,4.62E-15
207,0.727421801,RPGB,1.850509405,6.64575547,4.25E-06
328,-1.431806403,UKRGB,1.63152747,6.663106899,4.29E-23
309,-1.431806403,UKRGB,1.628830652,6.665337285,4.29E-23
18,-0.092656777,HIBTB,1.678192357,6.67181798,3.167977195
163,-0.080004915,URUGUA,1.78238022,6.754561549,0.293750668
201,0.727421801,RPGB,1.711678907,6.757748615,3.91E-06
113,-0.234673562,COLOM,1.724753286,6.759580081,1.012625855
192,0.316802685,POLAND,1.709561884,6.776369325,0.302695382
152,-0.323920931,TURKGB,1.833289826,6.783467601,0.437706129
44,0.098801705,MEX,1.993011253,6.883150618,0.493199154
264,-0.995099203,LEBGB,1.625005035,6.897318471,1.57E-11
270,-0.995099203,LEBGB,1.647468313,6.94912508,1.57E-11
345,-2.554036569,VENZ,1.673345767,7.009948787,1.31E-72
350,-2.554036569,VENZ,1.673345767,7.009948787,1.77E-73
339,-2.554036569,VENZ,1.754550322,7.018011055,2.74E-72
319,-1.431806403,UKRGB,1.631185871,7.097770355,4.25E-23
318,-1.431806403,UKRGB,1.628616926,7.100450526,4.25E-23
109,0.098085108,PERUGB,1.708679239,7.153375383,3.099289066
349,-2.554036569,VENZ,1.58436363,7.186275152,2.61E-72
333,-2.554036569,VENZ,1.578571517,7.200595166,6.54E-74
334,-2.554036569,VENZ,1.578571517,7.200595166,6.54E-74
6,0,PANAMA,1.585030834,7.201894018,2.466353328
225,-0.561956742,BRAZIL,1.830055511,7.249863562,0.002628635
221,-0.561956742,BRAZIL,1.853277527,7.316909803,0.000816592
99,-0.122710284,INDOGB,1.797410262,7.396040477,2.684503946
77,-0.122710284,INDOGB,1.790735466,7.397121278,2.684503946
186,-0.450415357,SATB,1.763953076,7.440020916,0.021978109
2,0,PANAMA,1.712389381,7.488639222,1.933621009
307,-1.431806403,UKRGB,1.614790355,7.516277796,4.22E-23
316,-1.431806403,UKRGB,1.612312305,7.519390363,4.22E-23
52,-0.399455019,RFLB,1.932853874,7.553118724,0.083195388
54,-0.399455019,RFLB,1.932853874,7.553118724,0.083195388
28,0.098801705,MEX,1.727662158,7.601595224,4.611061653
274,-0.995099203,LEBGB,1.6457825,7.607129085,3.14E-11
5,0,PANAMA,1.59701874,7.609444714,2.466353328
231,-0.561956742,BRAZIL,1.901052072,7.649253809,0.000916966
242,-0.816807914,JAMAN,1.741970548,7.649896204,1.03E-07
120,-0.234673562,COLOM,2.055102878,7.658868052,0.074695623
82,-0.122710284,INDOGB,1.828898587,7.851065143,3.020066939
75,-0.122710284,INDOGB,1.823162371,7.851911485,3.020066939
125,-0.234673562,COLOM,1.672358475,7.869558775,0.010745889
16,0,PANAMA,1.887446437,7.86956284,1.923755596
203,0.727421801,RPGB,1.79461711,7.886471029,2.98E-06
161,-0.080004915,URUGUA,2.215777959,7.896385531,0.038743614
124,-0.234673562,COLOM,1.783702327,7.919683865,0.723304182
237,0.681351955,CHILBT,1.665007796,7.925574673,1.02E-05
269,-0.995099203,LEBGB,1.641174517,8.043183668,1.96E-11
289,-1.366091043,ARGENT,1.503496508,8.055700876,4.77E-22
141,-0.323920931,TURKGB,1.782036054,8.058052006,0.202018213
29,0.098801705,MEX,1.769576966,8.13193585,3.45829624
347,-2.554036569,VENZ,1.620341221,8.249074367,9.73E-73
216,-0.561956742,BRAZIL,1.954545873,8.251916354,0.000264076
140,-0.323920931,TURKGB,1.82410924,8.317883595,0.202018213
260,-0.995099203,LEBGB,1.645969534,8.427520584,1.75E-11
158,-0.323920931,TURKGB,1.827551922,8.441565447,0.202018213
233,0.681351955,CHILBT,2.056019586,8.465585015,1.85E-05
302,-1.366091043,ARGENT,1.192577107,8.46652132,0
167,-0.080004915,URUGUA,1.813984223,8.532248868,2.847563534
300,-1.366091043,ARGENT,1.23133829,8.631599256,0
263,-0.995099203,LEBGB,1.627769478,9.164236632,2.75E-11
209,0.727421801,RPGB,2.167781077,9.206440698,5.21E-06
110,0.098085108,PERUGB,1.764337047,9.206443432,1.928223439
122,-0.234673562,COLOM,2.244636094,9.403593474,0.164195354
281,-1.13562917,PAKGB,1.79248462,9.572730703,2.77E-15
283,-1.13562917,PAKGB,1.79248462,9.572730703,2.77E-15
4,0,PANAMA,1.710161091,9.590683769,1.973082663
215,-0.561956742,BRAZIL,2.094545364,9.872139184,0.001034013
210,0.727421801,RPGB,2.13777401,9.99871777,5.50E-06
26,0.098801705,MEX,1.840893241,10.02001882,1.779938964
246,-0.816807914,JAMAN,1.957321291,10.12094863,1.91E-08
169,-0.080004915,URUGUA,2.182765802,10.16927745,1.408033156
303,-1.366091043,ARGENT,1.209256448,10.20061298,0
336,-2.554036569,VENZ,1.369181414,10.28521469,0
337,-2.554036569,VENZ,1.36874846,10.2878483,0
105,0.098085108,PERUGB,2.163119782,10.42565652,3.463766488
0,0,PANAMA,2.194109508,10.51754827,0.46374743
38,0.098801705,MEX,2.04391704,10.54295602,1.210190038
261,-0.995099203,LEBGB,1.647976469,10.58809188,1.18E-11
157,-0.323920931,TURKGB,1.938197272,10.58822323,0.202018213
73,-0.122710284,INDOGB,2.179791773,10.67123432,2.147603157
92,-0.122710284,INDOGB,2.177636703,10.6738737,2.147603157
213,0.727421801,RPGB,2.097460592,10.8767587,2.97E-06
245,-0.816807914,JAMAN,1.87641859,10.93355209,3.81E-08
223,-0.561956742,BRAZIL,2.06344496,11.00605119,0.00130183
172,-0.080004915,URUGUA,2.135236232,11.13417148,1.772383215
45,0.098801705,MEX,2.03304312,11.61536786,2.776953474
159,-0.323920931,TURKGB,1.94242832,11.63548813,0.370366724
117,-0.234673562,COLOM,2.153085343,11.64292467,0.87683755
11,0,PANAMA,1.954097006,11.65992672,4.013039016
69,-0.122710284,INDOGB,2.166277846,11.69956004,2.684503946
88,-0.122710284,INDOGB,2.164317755,11.70198772,2.684503946
241,-0.816807914,JAMAN,1.932509506,11.72755811,4.95E-08
71,-0.122710284,INDOGB,2.119125226,11.97070923,2.01337796
90,-0.122710284,INDOGB,2.116690998,11.97367765,2.01337796
205,0.727421801,RPGB,2.120956566,11.98083913,6.14E-06
189,0.316802685,POLAND,2.451287577,12.00454874,0.015134769
146,-0.323920931,TURKGB,1.942560817,12.04806068,0.134678809
108,0.098085108,PERUGB,2.11436946,12.12464183,1.85366598
228,-0.561956742,BRAZIL,2.011887,12.53118141,0.001530667
150,-0.323920931,TURKGB,1.945820171,12.57978275,0.269357618
115,-0.234673562,COLOM,2.104160967,12.86637324,1.205506971
21,-0.092656777,HIBTB,1.923935196,12.87911839,1.979985747
148,-0.323920931,TURKGB,1.932407699,13.15153777,0.404036427
184,-0.450415357,SATB,1.852170309,13.18144955,0.008241791
42,0.098801705,MEX,2.152712241,13.25909321,5.098848958
290,-1.366091043,ARGENT,1.053754881,13.30158781,0
47,-0.399455019,RFLB,1.861894137,13.44187406,0.099840456
58,-0.399455019,RFLB,1.861894137,13.44187406,0.099840456
102,-0.122710284,INDOGB,2.095370416,13.54374756,2.684503946
78,-0.122710284,INDOGB,2.093113893,13.55064976,2.684503946
301,-1.366091043,ARGENT,0.87498028,13.59301814,0
202,0.727421801,RPGB,2.033138014,13.71050951,3.91E-06
232,-0.561956742,BRAZIL,1.96731432,13.72937429,0.002170152
112,-0.234673562,COLOM,2.076366832,13.76558719,1.205506971
53,-0.399455019,RFLB,1.883831216,13.88758731,0.049920228
56,-0.399455019,RFLB,1.883719671,13.88917187,0.049920228
142,-0.323920931,TURKGB,1.895903737,13.8953663,0.202018213
81,-0.122710284,INDOGB,2.056804976,13.9359554,3.020066939
84,-0.122710284,INDOGB,2.054205003,13.94176848,3.020066939
144,-0.323920931,TURKGB,1.906766897,14.11588296,0.404036427
65,-0.122710284,INDOGB,2.063435265,14.25387486,1.677814966
74,-0.122710284,INDOGB,2.061154708,14.26047957,1.677814966
127,-0.234673562,COLOM,2.017629241,14.36832511,1.205506971
182,-0.450415357,SATB,1.77701085,14.45636204,0.010989054
104,-0.122710284,INDOGB,1.994597343,14.58760623,2.01337796
80,-0.122710284,INDOGB,1.991657467,14.5961389,2.01337796
31,0.098801705,MEX,2.144296244,14.69669893,4.611061653
103,-0.122710284,INDOGB,2.023076191,14.71920262,2.684503946
76,-0.122710284,INDOGB,2.020386637,14.72785043,2.684503946
166,-0.080004915,URUGUA,2.183195063,14.84340481,5.360119593
34,0.098801705,MEX,2.117899391,15.16486145,6.860220713
164,-0.080004915,URUGUA,2.047976002,15.29627157,1.225047661
204,0.727421801,RPGB,2.054170805,15.61765399,5.21E-06
30,0.098801705,MEX,2.086776786,15.64993339,4.61106319
27,0.098801705,MEX,2.38017999,15.69083447,0.061480822
39,0.098801705,MEX,2.373108682,15.74163169,4.116131813
291,-1.366091043,ARGENT,0.859807777,15.77458726,0
106,0.098085108,PERUGB,2.151474901,15.79603718,3.925862921
198,0.727421801,RPGB,2.046713075,16.32987879,5.21E-06
236,0.681351955,CHILBT,2.316252771,16.35077426,1.03E-05
7,0,PANAMA,1.94345063,17.24607656,1.479811997
