,distance,TICKER,y,Effective_Duration,wkil
338,-2.468271437,VENZ,2.188568743,3.058538287,0
220,-0.47981304,BRAZIL,1.689224817,3.157177027,0.03366553
151,-0.237737338,TURKGB,1.652178379,3.175013253,1.556418952
128,-0.443447218,CROTB,1.585763867,3.200627212,0.316326281
126,-0.155446987,COLOM,1.710434118,3.311124995,1.193333241
43,0.166939428,MEX,0.519096222,3.312892294,0
275,-0.909686494,LEBGB,1.644066108,3.314515011,0.000242447
174,-0.015467206,URUGUA,1.467056782,3.399483997,0.019608355
177,-0.015467206,URUGUA,0.897249965,3.406810624,0
211,0.803698812,RPGB,1.359024984,3.437795498,0.00103269
19,0.006725584,HIBTB,1.68738271,3.462963879,3.894834447
40,0.166939428,MEX,1.344862345,3.485757317,2.763482618
10,0,PANAMA,1.303759415,3.52176447,2.959623994
258,-0.909686494,LEBGB,1.685100707,3.542720109,0.000193958
265,-0.909686494,LEBGB,1.701310903,3.565775919,0.000113142
183,-0.352092122,SATB,1.737453978,3.602099807,0.963774342
67,-0.039234941,INDOGB,1.529533645,3.60305236,3.877691879
86,-0.039234941,INDOGB,1.51175566,3.603292152,3.877691879
155,-0.237737338,TURKGB,1.704511371,3.664163916,2.075225269
50,-0.29519611,RFLB,1.631776374,3.684116676,2.563793483
61,-0.29519611,RFLB,1.631637619,3.684521276,2.563793483
266,-0.909686494,LEBGB,1.718577259,3.723042825,9.70E-05
299,-1.280304694,ARGENT,1.452209244,3.769092251,1.91E-08
327,-1.335170436,UKRGB,1.782968454,3.787214032,5.29E-09
129,-0.443447218,CROTB,1.646942517,3.78748239,0.263605234
314,-1.335170436,UKRGB,1.778725665,3.787730512,5.29E-09
134,-0.443447218,CROTB,1.646718572,3.788153921,0.263605234
326,-1.335170436,UKRGB,-0.883599693,4.00986585,0
340,-2.468271437,VENZ,1.999612033,4.038224,2.43E-30
234,0.75810932,CHILBT,1.464534039,4.043196108,0.002118736
344,-2.468271437,VENZ,2.066576473,4.063125631,4.85E-30
255,-0.909686494,LEBGB,1.73900468,4.110824955,0.000338209
251,-0.909686494,LEBGB,1.733737093,4.111502111,0.000338209
93,-0.039234941,INDOGB,1.66630326,4.276642683,0.048471148
20,0.006725584,HIBTB,1.765716618,4.285458376,5.916204223
229,-0.47981304,BRAZIL,1.783831614,4.317530166,0.430077489
149,-0.237737338,TURKGB,1.773479185,4.339864831,2.075225269
15,0,PANAMA,1.940767237,4.369030599,1.312492614
293,-1.280304694,ARGENT,1.578951438,4.372545923,8.45E-08
135,-0.443447218,CROTB,1.70028262,4.376973819,0.316326281
130,-0.443447218,CROTB,1.688662223,4.377048206,0.316326281
196,0.803698812,RPGB,1.472075143,4.404517283,0.002238655
248,-0.726522105,JAMAN,1.965153615,4.444215703,0.001220286
32,0.166939428,MEX,1.606388093,4.454292045,1.437208951
308,-1.335170436,UKRGB,1.762314247,4.466634987,4.27E-09
313,-1.335170436,UKRGB,1.758605964,4.467411235,4.27E-09
194,0.420147091,POLAND,1.741491913,4.468479319,0.530203397
95,-0.039234941,INDOGB,1.69167724,4.518141443,4.847114849
85,-0.039234941,INDOGB,1.679414961,4.518580469,4.847114849
170,-0.015467206,URUGUA,1.598869041,4.733556451,1.109212946
114,-0.155446987,COLOM,1.749869938,4.744448501,2.998102505
238,0.75810932,CHILBT,1.621179187,5.056614232,0.001607154
306,-1.335170436,UKRGB,1.743741235,5.090844773,4.20E-09
312,-1.335170436,UKRGB,1.740397349,5.09192268,4.20E-09
346,-2.468271437,VENZ,1.917858743,5.119346805,3.24E-30
180,-0.352092122,SATB,1.796106103,5.206472475,0.481887171
49,-0.29519611,RFLB,1.67911559,5.234369518,1.465024847
59,-0.29519611,RFLB,1.67911559,5.234369518,1.465024847
147,-0.237737338,TURKGB,1.83741072,5.245449934,1.037612634
193,0.420147091,POLAND,1.851023527,5.285047967,0.795305095
259,-0.909686494,LEBGB,1.704027092,5.334381242,0.000248913
17,0,PANAMA,1.821824703,5.346820713,0.274061182
36,0.166939428,MEX,1.757807179,5.351830709,0.878347376
98,-0.039234941,INDOGB,1.808660844,5.401072511,3.877691879
9,0,PANAMA,1.934959736,5.403175328,2.691357756
83,-0.039234941,INDOGB,1.766836303,5.403194489,3.877691879
8,0,PANAMA,1.930257863,5.403542029,2.691357756
14,0,PANAMA,1.930238068,5.403543569,2.691357756
35,0.166939428,MEX,1.761088018,5.4139986,3.678182758
139,-0.237737338,TURKGB,1.858063925,5.488902887,2.594031586
268,-0.909686494,LEBGB,1.707649664,5.623988353,0.000177795
321,-1.335170436,UKRGB,1.736057169,5.660950785,4.13E-09
311,-1.335170436,UKRGB,1.732990006,5.66237526,4.13E-09
133,-0.443447218,CROTB,1.709849548,5.793884472,0.316326281
137,-0.443447218,CROTB,1.709789015,5.794140528,0.316326281
25,0.006725584,HIBTB,1.786286163,5.881498826,3.944136149
288,-1.023482049,PAKGB,1.70501218,5.891843547,1.32E-05
286,-1.023482049,PAKGB,1.70482508,5.892970968,1.32E-05
330,-2.468271437,VENZ,1.803910379,5.912468053,4.04E-30
217,-0.47981304,BRAZIL,1.940538781,5.922064348,0.013285544
218,-0.47981304,BRAZIL,1.940538781,5.922064348,0.164738465
235,0.75810932,CHILBT,1.740323777,6.099513049,0.001815965
214,0.803698812,RPGB,1.981120548,6.102627781,0.000736098
343,-2.468271437,VENZ,1.865991144,6.118589491,4.85E-30
230,-0.47981304,BRAZIL,1.887098642,6.145654364,0.309511833
123,-0.155446987,COLOM,1.953851308,6.189676336,1.499051253
320,-1.335170436,UKRGB,1.724712001,6.190562298,4.08E-09
310,-1.335170436,UKRGB,1.721846553,6.192366506,4.08E-09
97,-0.039234941,INDOGB,1.816274788,6.219261725,2.90826891
100,-0.039234941,INDOGB,1.88700031,6.219600738,1.93884594
96,-0.039234941,INDOGB,1.807610943,6.219957503,2.90826891
66,-0.039234941,INDOGB,1.879833057,6.220554542,1.93884594
145,-0.237737338,TURKGB,1.82985229,6.265784864,1.556418952
24,0.006725584,HIBTB,1.785241576,6.274078273,3.944136149
243,-0.726522105,JAMAN,1.770448655,6.282889014,0.003904916
335,-2.468271437,VENZ,1.745350276,6.28454412,2.59E-30
190,0.420147091,POLAND,1.847590098,6.328580217,0.530203397
111,-0.155446987,COLOM,1.75736232,6.339664742,1.499051253
165,-0.015467206,URUGUA,1.67809194,6.34793062,3.024460486
64,-0.29519611,RFLB,1.687504914,6.359294664,2.197537271
132,-0.443447218,CROTB,1.697001355,6.361709229,0.369047328
138,-0.443447218,CROTB,1.696941868,6.362013488,0.369047328
195,0.803698812,RPGB,2.025740322,6.362861654,0.000443243
57,-0.29519611,RFLB,1.68633447,6.363486751,2.197537271
101,-0.039234941,INDOGB,1.910521375,6.381585883,3.877691879
79,-0.039234941,INDOGB,1.903808315,6.382540627,3.877691879
33,0.166939428,MEX,1.814175229,6.454230597,5.60511491
197,0.803698812,RPGB,2.683341723,6.475681466,0
219,-0.47981304,BRAZIL,1.956520607,6.505243509,0.139507924
257,-0.909686494,LEBGB,1.703820498,6.529505258,4.04E-05
143,-0.237737338,TURKGB,1.895788138,6.553033399,2.594031586
249,-0.726522105,JAMAN,1.894469352,6.555352827,0.001220286
185,-0.352092122,SATB,1.830463396,6.556724371,0.722830757
262,-0.909686494,LEBGB,1.715680761,6.576074793,8.70E-05
282,-1.023482049,PAKGB,1.721519536,6.590938714,6.62E-06
287,-1.023482049,PAKGB,1.721519536,6.590938714,6.62E-06
207,0.803698812,RPGB,1.926786416,6.64575547,0.002081003
328,-1.335170436,UKRGB,1.728163437,6.663106899,4.05E-09
309,-1.335170436,UKRGB,1.725466619,6.665337285,4.05E-09
18,0.006725584,HIBTB,1.777574718,6.67181798,3.944136149
163,-0.015467206,URUGUA,1.846917929,6.754561549,0.345078754
201,0.803698812,RPGB,1.787955919,6.757748615,0.00191165
113,-0.155446987,COLOM,1.803979861,6.759580081,3.14800763
192,0.420147091,POLAND,1.81290629,6.776369325,0.530203397
152,-0.237737338,TURKGB,1.919473419,6.783467601,3.372241062
44,0.166939428,MEX,2.061148975,6.883150618,0.461171608
264,-0.909686494,LEBGB,1.710417744,6.897318471,0.000129305
270,-0.909686494,LEBGB,1.732881022,6.94912508,0.000129305
345,-2.468271437,VENZ,1.759110899,7.009948787,3.24E-30
350,-2.468271437,VENZ,1.759110899,7.009948787,4.39E-31
339,-2.468271437,VENZ,1.840315454,7.018011055,6.80E-30
319,-1.335170436,UKRGB,1.727821837,7.097770355,4.02E-09
318,-1.335170436,UKRGB,1.725252892,7.100450526,4.02E-09
109,0.164682106,PERUGB,1.775276236,7.153375383,2.912268252
349,-2.468271437,VENZ,1.670128762,7.186275152,6.47E-30
333,-2.468271437,VENZ,1.664336648,7.200595166,1.62E-31
334,-2.468271437,VENZ,1.664336648,7.200595166,1.62E-31
6,0,PANAMA,1.585030834,7.201894018,2.466353328
225,-0.47981304,BRAZIL,1.912199214,7.249863562,0.619023667
221,-0.47981304,BRAZIL,1.93542123,7.316909803,0.192301286
99,-0.039234941,INDOGB,1.880885605,7.396040477,3.877691879
77,-0.039234941,INDOGB,1.874210808,7.397121278,3.877691879
186,-0.352092122,SATB,1.862276311,7.440020916,0.963774342
2,0,PANAMA,1.712389381,7.488639222,1.933621009
307,-1.335170436,UKRGB,1.711426322,7.516277796,3.99E-09
316,-1.335170436,UKRGB,1.708948272,7.519390363,3.99E-09
52,-0.29519611,RFLB,2.037112782,7.553118724,1.831171182
54,-0.29519611,RFLB,2.037112782,7.553118724,1.831171182
28,0.166939428,MEX,1.795799881,7.601595224,4.311626854
274,-0.909686494,LEBGB,1.731195208,7.607129085,0.000258611
5,0,PANAMA,1.59701874,7.609444714,2.466353328
231,-0.47981304,BRAZIL,1.983195775,7.649253809,0.215938488
242,-0.726522105,JAMAN,1.832256358,7.649896204,0.006589546
120,-0.155446987,COLOM,2.134329453,7.658868052,0.232210534
82,-0.039234941,INDOGB,1.91237393,7.851065143,4.362403364
75,-0.039234941,INDOGB,1.906637714,7.851911485,4.362403364
125,-0.155446987,COLOM,1.751585049,7.869558775,0.033406357
16,0,PANAMA,1.887446437,7.86956284,1.923755596
203,0.803698812,RPGB,1.870894122,7.886471029,0.001459961
161,-0.015467206,URUGUA,2.280315669,7.896385531,0.045513422
124,-0.155446987,COLOM,1.862928901,7.919683865,2.248576879
237,0.75810932,CHILBT,1.741765161,7.925574673,0.002138258
269,-0.909686494,LEBGB,1.726587225,8.043183668,0.000161632
289,-1.280304694,ARGENT,1.589282856,8.055700876,2.09E-09
141,-0.237737338,TURKGB,1.868219647,8.058052006,1.556418952
29,0.166939428,MEX,1.837714688,8.13193585,3.233720141
347,-2.468271437,VENZ,1.706106353,8.249074367,2.41E-30
216,-0.47981304,BRAZIL,2.036689576,8.251916354,0.062187837
140,-0.237737338,TURKGB,1.910292833,8.317883595,1.556418952
260,-0.909686494,LEBGB,1.731382242,8.427520584,0.000144369
158,-0.237737338,TURKGB,1.913735515,8.441565447,1.556418952
233,0.75810932,CHILBT,2.132776951,8.465585015,0.003863562
302,-1.280304694,ARGENT,1.278363455,8.46652132,0
167,-0.015467206,URUGUA,1.878521932,8.532248868,3.345128317
300,-1.280304694,ARGENT,1.317124639,8.631599256,0
263,-0.909686494,LEBGB,1.713182186,9.164236632,0.000226284
209,0.803698812,RPGB,2.244058088,9.206440698,0.002548866
110,0.164682106,PERUGB,1.830934045,9.206443432,1.811868394
122,-0.155446987,COLOM,2.323862669,9.403593474,0.510443441
281,-1.023482049,PAKGB,1.904631741,9.572730703,3.97E-06
283,-1.023482049,PAKGB,1.904631741,9.572730703,3.97E-06
4,0,PANAMA,1.710161091,9.590683769,1.973082663
215,-0.47981304,BRAZIL,2.176689067,9.872139184,0.243502173
210,0.803698812,RPGB,2.214051021,9.99871777,0.002689321
26,0.166939428,MEX,1.909030964,10.02001882,1.66435264
246,-0.726522105,JAMAN,2.047607101,10.12094863,0.001220286
169,-0.015467206,URUGUA,2.247303512,10.16927745,1.654063738
303,-1.280304694,ARGENT,1.295042797,10.20061298,0
336,-2.468271437,VENZ,1.454946546,10.28521469,0
337,-2.468271437,VENZ,1.454513592,10.2878483,0
105,0.164682106,PERUGB,2.229716779,10.42565652,3.254751964
0,0,PANAMA,2.194109508,10.51754827,0.46374743
38,0.166939428,MEX,2.112054762,10.54295602,1.131602277
261,-0.909686494,LEBGB,1.733389178,10.58809188,9.70E-05
157,-0.237737338,TURKGB,2.024380865,10.58822323,1.556418952
73,-0.039234941,INDOGB,2.263267116,10.67123432,3.102153503
92,-0.039234941,INDOGB,2.261112046,10.6738737,3.102153503
213,0.803698812,RPGB,2.173737603,10.8767587,0.001455581
245,-0.726522105,JAMAN,1.966704399,10.93355209,0.002440573
223,-0.47981304,BRAZIL,2.145588662,11.00605119,0.306571183
172,-0.015467206,URUGUA,2.199773941,11.13417148,2.082077963
45,0.166939428,MEX,2.101180843,11.61536786,2.596622659
159,-0.237737338,TURKGB,2.028611913,11.63548813,2.853434745
117,-0.155446987,COLOM,2.232311918,11.64292467,2.725874798
11,0,PANAMA,1.954097006,11.65992672,4.013039016
69,-0.039234941,INDOGB,2.249753189,11.69956004,3.877691879
88,-0.039234941,INDOGB,2.247793097,11.70198772,3.877691879
241,-0.726522105,JAMAN,2.022795315,11.72755811,0.003172744
71,-0.039234941,INDOGB,2.202600569,11.97070923,2.90826891
90,-0.039234941,INDOGB,2.200166341,11.97367765,2.90826891
205,0.803698812,RPGB,2.197233577,11.98083913,0.003005256
189,0.420147091,POLAND,2.554631984,12.00454874,0.02651017
146,-0.237737338,TURKGB,2.02874441,12.04806068,1.037612634
108,0.164682106,PERUGB,2.180966458,12.12464183,1.741809966
228,-0.47981304,BRAZIL,2.094030703,12.53118141,0.360460504
150,-0.237737338,TURKGB,2.032003764,12.57978275,2.075225269
115,-0.155446987,COLOM,2.183387541,12.86637324,3.747628131
21,0.006725584,HIBTB,2.023317557,12.87911839,2.465085093
148,-0.237737338,TURKGB,2.018591292,13.15153777,3.112837903
184,-0.352092122,SATB,1.950493544,13.18144955,0.361415378
42,0.166939428,MEX,2.220849964,13.25909321,4.76773805
290,-1.280304694,ARGENT,1.13954123,13.30158781,0
47,-0.29519611,RFLB,1.966153045,13.44187406,2.197537271
58,-0.29519611,RFLB,1.966153045,13.44187406,2.197537271
102,-0.039234941,INDOGB,2.178845759,13.54374756,3.877691879
78,-0.039234941,INDOGB,2.176589236,13.55064976,3.877691879
301,-1.280304694,ARGENT,0.960766629,13.59301814,0
202,0.803698812,RPGB,2.109415025,13.71050951,0.00191165
232,-0.47981304,BRAZIL,2.049458022,13.72937429,0.511054422
112,-0.155446987,COLOM,2.155593406,13.76558719,3.747628131
53,-0.29519611,RFLB,1.988090124,13.88758731,1.098768635
56,-0.29519611,RFLB,1.987978579,13.88917187,1.098768635
142,-0.237737338,TURKGB,1.98208733,13.8953663,1.556418952
81,-0.039234941,INDOGB,2.140280319,13.9359554,4.362403364
84,-0.039234941,INDOGB,2.137680346,13.94176848,4.362403364
144,-0.237737338,TURKGB,1.99295049,14.11588296,3.112837903
65,-0.039234941,INDOGB,2.146910607,14.25387486,2.423557425
74,-0.039234941,INDOGB,2.144630051,14.26047957,2.423557425
127,-0.155446987,COLOM,2.096855816,14.36832511,3.747628131
182,-0.352092122,SATB,1.875334085,14.45636204,0.481887171
104,-0.039234941,INDOGB,2.078072686,14.58760623,2.90826891
80,-0.039234941,INDOGB,2.075132809,14.5961389,2.90826891
31,0.166939428,MEX,2.212433966,14.69669893,4.311626854
103,-0.039234941,INDOGB,2.106551533,14.71920262,3.877691879
76,-0.039234941,INDOGB,2.10386198,14.72785043,3.877691879
166,-0.015467206,URUGUA,2.247732773,14.84340481,6.296712127
34,0.166939428,MEX,2.186037114,15.16486145,6.414729206
164,-0.015467206,URUGUA,2.112513711,15.29627157,1.439104544
204,0.803698812,RPGB,2.130447816,15.61765399,0.002548866
30,0.166939428,MEX,2.154914509,15.64993339,4.311628291
27,0.166939428,MEX,2.448317712,15.69083447,0.057488358
39,0.166939428,MEX,2.441246405,15.74163169,3.848836949
291,-1.280304694,ARGENT,0.945594125,15.77458726,0
106,0.164682106,PERUGB,2.218071898,15.79603718,3.688964051
198,0.803698812,RPGB,2.122990086,16.32987879,0.002548866
236,0.75810932,CHILBT,2.393010136,16.35077426,0.00214782
7,0,PANAMA,1.94345063,17.24607656,1.479811997
